"","RC1","RC3","RC2"
"44",-0.000422207711785282,1.23244397870062,0.966918363045886
"45",-0.0401224577627085,-0.0469853189916453,-0.279518606585129
"46",0.054019436742671,-0.374848590795366,-0.0328905127929301
"47",0.121133124015348,-0.143101088292756,0.181310578671439
"48",0.00325882954508864,-0.541973849097895,-0.10990438507538
"49",-0.34984569443782,0.114597005218553,1.24767754068699
"50",-0.0397622363275379,-0.293332005591956,-0.197809486508262
"51",-0.00126219423096371,-0.65432207115504,0.0207493215898372
"52",-0.0497739055806732,-0.340407595380291,-0.329363816618803
"53",-0.050642991868057,-0.327799429701377,-0.418525706858331
"54",-0.108835924613207,-0.00180370040215184,-0.384480911763156
"55",-0.0960997971033623,-0.447357346860646,-0.19191723816192
"56",0.499577593598676,0.958696920252551,0.800698757971308
"57",-0.0461212365883387,-0.405329451460016,-0.187058617789415
"58",-0.336865456311528,0.822278157322861,0.752613912872329
"59",-0.0383043005549427,-0.160018282497135,-0.382635781340445
"60",-0.00920269773633456,0.204217346792347,-0.203122938086261
"61",-0.0527728456441065,-0.309439776964954,-0.0237706833505495
"62",-0.198456914035333,1.17662675401934,-0.488228921313357
"63",-0.449435835828081,0.834447935655068,0.734324200169161
"64",0.128099243256567,-1.94896502603345,3.87197673613168
"65",0.15212749685134,-0.39144222616256,0.00479688336571662
"66",-0.198294711401467,0.565684713037761,-0.121671170164343
"67",0.209319625309087,-0.712799787175684,0.0259072143843482
"68",-0.0796071983790761,-0.156764493374544,-0.283937559612085
"69",0.0112920060515588,-0.310362014421054,-0.187997496937294
"70",-0.471262249224299,0.45398818145874,0.109665261135021
"71",-0.101980305525175,-0.286610773108345,-0.386826125899264
"72",-0.0471699283148539,-0.2944590007983,-0.404486216172951
"73",-0.0343074530308333,-0.326471289040489,-0.360027894662729
"74",0.488312296925809,-0.486367061656211,-0.384675573286654
"75",0.129767449163001,-0.102657483498577,0.0502698372952796
"76",-0.101702639148622,-0.255806477005842,-0.259142945995025
"77",0.0697620207292809,-0.354280942660602,-0.499123209915709
"78",-0.196502017068268,0.0847576489161899,-0.175198971798172
"79",-0.100080241183351,-0.223041665249397,-0.421808252861496
"80",0.0809712299308522,0.0100482539893799,-0.182731918034508
"81",-0.356026791614974,0.862782100794218,-0.198082344769888
"82",-0.00822065275742149,-0.411118527365531,-0.249112508969327
"83",-0.0723821500295096,-0.320748806139711,0.302510738167416
"84",-0.00766797956482568,-0.301872842402932,-0.480489071251335
"85",-0.0385503092349026,-0.328572423962461,-0.355870976110466
"86",-0.719724640667376,3.11147815610304,-0.136480840463152
"87",-0.152606084339647,-0.192135657568456,-0.12992940117681
"88",-0.0283643541626992,-0.427436003421206,-0.208283911363176
"89",0.0467459710459115,-0.117066340964479,-0.326442918026931
"90",-0.0817133346668227,-2.95168052837077,3.99454693641788
"91",-0.0624211539444265,-0.352890673321102,-0.24309294416381
"92",0.225086530799217,-0.796235827731581,0.266289469032096
"93",-0.139068458298495,1.78018655920229,0.828044580401624
"94",0.000880968557199458,-0.350060207362301,-0.309668041923639
"95",-0.42050848752461,0.748050046109304,0.532179828586091
"96",-0.083104388271078,-0.340841825133513,-0.445132355646844
"97",-0.191474928390709,0.168142395105886,-0.351694316552054
"98",0.0160340421656543,-0.119286751990068,-0.524340798377101
"99",0.0167915036515633,0.0704191473110371,0.127818868391875
"100",-0.0802179395157771,-0.299636709004377,-0.0217809198749328
"101",0.0599897503736527,-0.152779021779835,0.309010116039953
"102",-0.0485844842415864,-0.0526441503644995,-0.422549190606136
"103",-0.512358405095925,1.53618188792295,-0.227815387625098
"104",-0.00446342352204407,-0.344166320935874,-0.346957081776357
"105",-0.610446487092081,1.36038752934467,0.339858861104665
"106",-0.896365129800419,3.41437904234113,1.81610514828948
"107",0.0374434944878275,0.0188912194789927,-0.557337678108693
"108",-0.0550855062615377,-0.284727329958163,-0.222487898539258
"109",-0.269615620082027,0.262044271272758,-0.327487106358801
"110",-0.0280616076225262,-0.403472900290828,-0.295832346335393
"111",0.704590014410635,0.127091254073528,-0.251995921064559
"112",-0.0149397300236184,-0.361783460144683,-0.125014877726538
"113",-0.0856426556355122,0.305145352944471,-0.360922669964816
"114",-0.00549090799176574,-0.252890913010614,-0.222824679889218
"115",-0.00378603483772747,0.282178589528156,0.223661903044849
"116",0.0179858578266293,-0.311983162803187,-0.500937657674672
"117",0.134520194463014,-0.390414303128642,-0.308815470133213
"118",-0.0405919309958561,0.0311463974827986,-0.262586766353122
"119",-0.0555825858513496,-0.408479820525374,-0.22348865856935
"120",-0.295031377688097,2.5721884482647,-0.996950153872933
"121",-0.600154137469127,1.13825346565101,0.668090262059631
"122",-0.143383932716638,-0.38523516074307,-0.0850826390642597
"123",0.10303301881012,0.378225333105734,0.0927011487291565
"124",-0.629951819443812,1.04841273125582,0.76625376270613
"125",0.131527072210687,-0.0348372022605654,0.305933805327323
"126",-0.114961614348087,-0.321014147654162,-0.229966126015903
"127",-0.0882882692335693,0.0925014523126056,-0.44267284110957
"128",-0.114105391502957,-0.0767097829844843,-0.21568925528526
"129",-0.0704891640840015,-0.398878625827406,0.0518636078400848
"130",-0.0658285370699541,-0.492427742569971,0.0344184570618164
"131",-0.0405235351720311,-0.29776284380196,-0.260724039613995
"132",-0.0811588884003118,-0.647061565828159,0.420830157873727
"133",-0.00930349910349869,-0.399456940794525,-0.33882887178297
"134",0.0965680962514138,-0.269856323917555,-0.0233894672709449
"135",-0.0474522798887762,-0.428374075454499,-0.169273701762385
"136",-0.0778377993834514,-0.701445939677766,0.292263945477466
"137",-0.142339232524175,1.97987391588654,0.641952453791945
"138",-0.143423524178127,0.0827274832130254,-0.534970442255164
"139",-0.0366508088273021,-0.103996794964466,-0.405856782638703
"140",0.140152621471746,-0.399186653068654,-0.153180789463788
"141",-0.140339653417148,0.102046324669616,0.4724226747748
"142",-0.0848918840642113,-0.336241301976669,-0.201427206211326
"143",-0.0151318000577456,-0.708242485010498,0.274032315064085
"144",-0.00983302428487848,-0.259595827402724,-0.370914880280226
"145",-0.208285991010067,0.286537338688114,-0.183769045464965
"146",-0.0256381024912892,-0.284161140502696,-0.399829250653512
"147",-0.22339496856382,0.860557742975433,-0.0369945814589003
"148",-0.0170112387833389,-0.576931760564112,0.205271395471727
"149",-0.0990479626369547,-0.554222259482374,0.0981508530600452
"150",-0.12029525759304,-0.0619071694747047,-0.323850778263918
"151",0.483185472415879,-0.230106825054975,-0.482947991090995
"152",-0.113808078482028,-0.318878627937801,-0.317045800097013
"153",-0.107839060241779,-0.364160491350809,-0.178266843733752
"154",-0.228129192517664,0.37463346323902,-0.589573149437193
"155",0.0102601288955757,-0.293144988493909,-0.053137168769495
"156",-0.586783997509431,6.98206543516796,-1.05075267792731
"157",-0.185773564880299,-0.00054811372712658,-0.270783787976747
"158",-0.213767111346059,2.33151026713383,-0.0019059307003449
"159",-0.0140498685089032,0.534509631534978,0.0387875946637961
"160",-0.0822783961572326,-0.370523394466007,-0.245812071073627
"161",-0.00990165401828231,-0.373171551305258,-0.398058333078749
"162",-0.0723597840507842,-0.625794281352764,0.468708279139243
"163",-0.161107557888209,0.446018340319535,-0.951002070688168
"164",0.0906842666024755,-0.382541351011314,-0.283752192392122
"165",0.461712642247027,0.374682166759323,-0.306586649893606
"166",-0.159817552325958,0.125350504519619,-0.586086252124791
"167",-0.104052094396705,0.0604699208266075,-0.413690678548127
"168",0.0156620790261349,-0.425963445092263,-0.183326783209021
"169",-0.0505232324699536,-0.352686290360522,-0.41617200972066
"170",-0.216522776467469,0.0119639337015039,-0.0601014872633173
"171",-0.119289751600582,1.72674309093723,0.0201835996879954
"172",0.00443109085047205,-0.303071688189446,-0.338185473084564
"173",-0.173322403018765,0.597409723094487,-0.472616648965578
"174",-0.188828399132269,0.613982316710608,-0.553837777988202
"175",-0.163872589654392,0.229734173226533,-0.664286146147867
"176",0.295617768769305,-0.226748157482679,0.136474924226039
"177",-0.80274689778579,0.867197387256639,0.962230479898436
"178",-0.262483456051865,-0.425636382158956,1.27523207435282
"179",0.0929969579000959,-0.234312623833527,-0.447797452751434
"180",0.154160331875187,-0.0328947592593224,-0.0664009208045127
"181",-0.23946429580946,0.685223822288997,-0.537063129947551
"182",-0.0704691383434068,-0.239406979386282,-0.329377107264804
"183",-0.40968821228309,0.465041102451508,0.0810393244396391
"184",-0.0113600451822015,-0.238614709577363,-0.22284198419284
"185",-0.0257575188823337,-0.308014089229243,-0.428269753466027
"186",-0.170871021756775,0.0663551489532009,0.0229466886369777
"187",-0.9968434544549,2.34535711367145,2.16875694363652
"188",0.156079682979589,-0.375241897574013,-0.395005545028675
"189",0.256130307287349,-0.383754529228508,0.202341031450922
"190",0.063560526807648,-0.0969319084036818,0.141098241195868
"191",-0.0714815189530649,-0.404703439094658,-0.149738788893532
"192",-0.323330657046276,0.903194841371081,-0.17432046571103
"193",-0.0107509379283117,-0.314516032675443,-0.255939075231562
"194",0.14387675700241,-0.51765372877531,-0.255924040566865
"195",0.343054001811643,-0.135202235552243,0.494103388489297
"196",-0.173166972312173,-0.17038737320636,-0.137735727980736
"197",0.401933750020298,0.634055700257106,1.15769592983502
"198",0.10712416990145,-0.416043476567392,-0.315803352109111
"199",-0.113424877871678,-0.145602121022581,-0.426126304432335
"200",-0.283579557573953,0.923608182834315,0.497523403437152
"201",-0.130385521652633,-0.262238359381753,-0.0576126557736724
"202",-0.44108136003151,-0.565556659654606,1.82290001013973
"203",-0.0502332153454759,0.496802614002912,0.0561346928986812
"204",-0.171647227281725,0.42583702016128,-0.593791999397426
"205",-0.0436091003900442,-0.355663997402708,0.442633398646931
"206",-0.535268334227566,0.667323042230058,1.60481538681901
"207",0.0994936730661338,-0.630231623548851,0.066417986411165
"208",0.134775147355971,0.784909467343489,0.348694180534879
"209",-0.0346259470472168,-1.35163011198388,1.24163907781976
"210",-0.228440199252216,0.345211794194554,-0.506232289449409
"211",-0.404306209957039,0.51079400085664,-0.0760985862595856
"212",0.0765186360328688,0.0475395276410989,-0.542823968914741
"213",-0.117462705602525,-0.00583137604222381,-0.522820916789275
"214",-0.0894855171499163,-0.347911549319912,-0.307298097066672
"215",0.0535965732187086,-0.338899660988257,-0.0857487484103373
"216",-0.0196719456911494,-0.275364635876641,-0.216842026604519
"217",-0.087458604979026,-0.294207493046443,-0.3412549433379
"218",-0.105496256821593,-0.152307593854568,-0.263130091185993
"219",0.407787330284274,0.196828366801795,0.744419827149573
"220",-0.068858982701139,-0.316221348978748,-0.0623186591393063
"221",0.108607595746272,-0.375702551903906,-0.255006728434108
"222",-0.0694725501135905,-0.299730129127442,-0.232647043296845
"223",-0.2188845535506,-0.0411562900839536,-0.287677406850195
"224",-0.00779445423651584,-0.336798022543361,-0.375710768682342
"225",-0.103825701038553,-0.0376811923510627,-0.485006726106723
"226",0.036613953022748,-0.610352670487109,0.0441031411841998
"227",0.286406328364072,-0.403416667160741,-0.082883470044696
"228",-0.0404890049609667,-0.424980453140588,-0.251554617230077
"229",-0.0970115558073778,-0.266357004339868,-0.271188764375478
"230",0.354416644093082,-0.370251283560836,0.0623652485864887
"231",-0.213469875640835,3.19679879070094,-0.293815104026292
"232",-0.205753749087894,0.714145699930178,-0.228650163789041
"233",0.0090391980915939,-0.410105582024727,-0.0979644520648052
"234",-0.0284759750944059,-1.13026190448501,1.26864770035098
"235",-0.141676664172332,-0.246099702659604,-0.155416190301896
"236",0.51822307355188,-0.0310195479482052,-0.323900182712509
"237",-0.12609771906405,-0.302008692983212,-0.232004324274317
"238",0.148493689096813,0.0577484449693665,-0.490922411684787
"239",0.024967236808566,-0.330562782560154,-0.232056320169947
"240",0.138538439712626,-0.409781144003452,-0.44904585917185
"241",1.22686766031878,-0.228544271648803,-0.536414401927991
"242",0.0115635058772351,0.761846546329003,0.0293127334832902
"243",0.012973984098604,-0.366713222337097,-0.226654003670503
"244",-0.021991861848541,-0.390425252038022,-0.313468361389552
"245",-0.177840999952961,0.590710308490307,-0.705276834399439
"246",0.0449623555875692,0.00261854959826316,-0.0138251085859435
"247",0.790842723103046,-0.729808272297314,-0.102139114453749
"248",-0.398383338971069,1.08176930714295,0.687440412309436
"249",-0.093817729617172,-0.361273429195481,-0.0758862046301742
"250",0.438270726822534,0.924913953146613,-0.694574336585133
"251",0.259660407335209,-0.249906033543155,-0.461380137001599
"252",-0.164080578664011,-0.345213737465572,0.282295124742737
"253",-0.06373536420111,-0.295554702059687,0.295861147946164
"254",0.0479917280043987,-0.213712070642508,-0.230262580637774
"255",0.644137296558807,-0.092878531694727,-0.595750326045817
"256",-0.437000596328906,1.59343279393105,-0.28525356989602
"257",0.0160596805274564,-0.312024200701475,-0.46667937252387
"258",-0.0129850392996341,-0.358318484533801,-0.451252267823189
"259",-0.0346830228616828,-0.49358344068142,0.0841099594170862
"260",-0.13797210843452,0.316334576152276,-0.382379940297244
"261",0.109182697068536,0.306849849337687,0.30148454712419
"262",-0.0562653219949361,-0.371181832292291,-0.148147258767212
"263",0.346029922828104,0.622039024610124,-0.199773457563097
"264",-0.0338106472198774,-0.125873788102999,0.0724212409767501
"265",-0.120596570679327,-0.531236216325648,0.167979711980958
"266",0.00658114579801006,-0.554603658559252,0.00550583756293421
"267",0.0191139249557586,-0.354743572194771,-0.381694961566188
"268",0.245075307014299,-0.17787519323302,-0.00799072260273708
"269",0.057497096244461,-0.238651245331927,-0.448099097792823
"270",-0.121829738337544,-0.289061285106151,-0.321892026697507
"271",0.054956219730907,-0.18769554862233,-0.217869977742055
"272",0.0575447428506652,-0.888340283178719,0.788034338957339
"273",-0.00655858908214181,-0.358807078348847,-0.324534177596389
"274",-0.0924417338534988,-0.434470681049017,-0.097653399635125
"275",0.311218910984873,-0.0192820484609417,0.0719248137746744
"276",-0.169887524660011,-0.0308089079539611,-0.481823094767854
"277",0.0646665504158576,-0.412678744681321,-0.426608369843275
"278",-0.294530309380141,1.21226257042829,-0.440220870094622
"279",-0.0887912400918891,-0.269269108179359,-0.467468035413251
"280",0.0859081459620195,-0.381104894351819,-0.260315890271618
"281",0.360889790839759,-0.788840190934141,0.110878348016732
"282",-0.483606838888483,2.07121769970781,-0.00403192267945534
"283",-0.143126617763268,0.181923403691631,-0.431983908060634
"284",-0.239720796631818,1.64684166901623,-0.484879932691431
"285",-0.269136736786534,0.0186670178903864,0.503172230989878
"286",0.0839116893207204,-0.273864725947372,-0.269955480279523
"287",0.20800770077362,-0.404809107515183,-0.402859304788315
"288",-0.0885885562275081,-0.0387094462181068,-0.316991093957623
"289",-0.00940916511924443,-0.415316221815982,-0.356023275195562
"290",0.628003960190863,-0.407275523948642,-0.582978902694868
"291",-0.104210290005488,0.170642805922571,-0.721975686388773
"292",0.0891940936571094,-1.71493461520136,2.19238143168752
"293",0.0746065666214459,-0.396773598178009,-0.376465072125521
"294",-0.059726103621759,-0.165416144967242,0.711256265855861
"295",-0.00376543153275403,-0.565813386591442,0.109699303551682
"296",0.0329091458975533,-0.0409580232586293,-0.333740647690284
"297",-0.137403854716368,-0.938336099185976,1.2419981001514
"298",0.063700759551054,1.11127226446616,-0.390732449135314
"299",-0.020794194286103,-0.403270937221768,-0.250916151793623
"300",-0.084784412569463,-0.341971135781497,-0.434214765568662
"301",0.017644616212601,0.193144408193036,-0.414983939962003
"302",-0.330241787958806,0.58184236666668,1.73791966885664
"303",-0.223053033542946,0.803324196130862,-0.552650993945808
"304",0.089067409969591,0.015736447628122,-0.456568382058693
"305",0.26335370431324,-0.628910635780834,0.372160013981703
"306",0.021418259478271,-0.178747998127442,-0.24107986405768
"307",-0.066515899422133,-0.342877245656154,-0.41176152950426
"308",-0.472470638422232,0.960351480011378,-0.276828892355768
"309",-0.0794541403421711,-0.347739401007769,-0.451028123677565
"310",-0.109337032346679,-0.423408242464761,-0.154240272047516
"311",0.0210911681202583,-0.392353223152173,-0.414632933560906
"312",0.0168764704153765,-0.406224284386115,-0.26731711047382
"313",-0.325730927298644,0.163716302364157,0.76344375981134
"314",0.0806654759038856,-0.277990619015887,-0.0145096410670461
"315",-0.0638068197997287,-0.0299718207444573,-0.303983837464172
"316",-0.190012179140331,-0.108748877172817,-0.0120139571239965
"317",-0.233800291897392,-0.563470212453278,0.801656617339322
"318",0.0137494898006708,-0.404045182276837,-0.308648859294689
"319",-0.124042221238665,-0.324462602249921,0.201000670838786
"320",-0.200459256962763,-1.13891374440369,2.84924623199197
"321",0.0193467384518812,0.312291461758635,0.150361605753793
"322",-0.0602395588223605,-0.345094941973337,-0.07487270447322
"323",-0.0215924225258921,-0.427622444557132,0.197346313825918
"324",-0.370423402713268,1.04522672588112,-0.203431201211639
"325",-0.122176884374259,-0.20113166128776,-0.229703534065064
"326",-0.0356879547670875,-0.201089791329777,-0.0656702827484629
"327",0.023190955243811,0.973420303260488,0.975665915693321
"328",-0.0632184961821221,0.00221322724610068,-0.282498276342876
"329",-0.0563591675150153,-0.353052661333758,-0.318850205775115
"330",-0.06173985687176,-0.353665351968764,-0.330461413756167
"331",-0.130538545362941,0.277882455801065,-0.456178621205517
"332",0.267156148394359,0.671146184672084,-0.307201244143847
"333",-0.0255602619105365,0.482796283759454,-0.708088388343844
"334",-0.114354351319557,-0.125916507307668,-0.290795666459567
"335",0.14162820866205,-0.535766213026369,0.0197969175679692
"336",-0.0592203808110881,-0.480007706781649,0.0664116307553716
"337",-0.182873611666507,-0.335341802045756,0.496693232139783
"338",1.4013856998047,0.598415916925085,0.0478246214237928
"339",0.00823628751774409,-0.208373796308582,-0.118187803657621
"340",-0.00278658211040417,-0.24781076705587,-0.391212470832942
"341",0.225674857959044,-0.394136201540738,-0.159284103714653
"342",0.105222202644274,-0.339937396065336,-0.327037367141791
"343",0.00404132277412259,-0.133227749929169,-0.116121084187278
"344",-0.113487225823657,0.40669379957853,-0.673620143059373
"345",-0.0969444866354746,-0.275251137080948,-0.279983734443778
"346",0.0643782719578192,-0.597282648453428,0.718243089740802
"347",-0.00535696449603505,-0.256141305949511,-0.235316286603609
"348",-0.128144758722364,0.0422721924912405,-0.39323253353257
"349",-0.145546121935603,0.249563856639988,0.834630973850506
"350",-0.0171185551555871,-0.37317481657578,-0.092801148959914
"351",-0.0100500857886359,-0.179322619607695,-0.372386036388968
"352",-0.213193552410263,0.739712558188269,-0.612323197498838
"353",-0.29707511117687,1.28081410172366,0.393175767048484
"354",-0.00377374391019366,-0.0319473248529769,-0.363111968807751
"355",0.0254586175415634,-0.00395507066329133,0.253883140281763
"356",0.29538572221471,1.15531429151933,0.0428649274242433
"357",0.139988839818229,0.0153152037044462,0.0367882677523644
"358",-0.142911459051734,-0.295305208357601,-0.0837719711611409
"359",0.199886330106283,-0.324473472872307,-0.232952950002949
"360",-0.109215765770453,0.133619022308743,-0.356058698894589
"361",-0.039063171342493,-0.316295470556628,0.0538617569624007
"362",-0.0194359176632445,-0.42315526765939,-0.281673909843694
"363",-0.216154989791927,1.33649970957861,-0.510188896027024
"364",-0.345149097742072,0.319451229964148,0.141444461938897
"365",-0.105104163952387,-0.332119961255748,-0.105864182352481
"366",0.110152192193705,-0.488822488471333,-0.0850600251181091
"367",-0.0242415985222557,-0.36804976090001,-0.309503486500926
"368",-0.0862101365090276,-0.34083676697514,-0.428459097089353
"369",-0.142215645156531,-0.498489975949658,0.293229157161714
"370",0.0804612228719933,-0.439303996428679,-0.3684803488908
"371",0.572883280445004,-0.293231498279002,-0.513095469023931
"372",0.166307935521612,1.54691791289427,-0.62578160659682
"373",0.0112174408767782,-0.60934382311616,0.489465566109143
"374",-0.314928921656274,1.24098913302063,0.186850046241038
"375",-0.0998476870775792,-0.730775516675474,0.281920520752375
"376",0.00376927710943683,-0.327306229671199,-0.408340169121025
"377",-0.0262794206757043,0.0970089128989437,-0.105527651941312
"378",-0.0633703614832412,0.0652689342372084,-0.136169312966375
"379",-0.0367329863147099,-0.368651640717803,-0.364638063528397
"380",-0.281752323533081,-0.101782599486997,0.105942384680574
"381",-0.0958227130189256,-0.412008842406763,-0.287261379569556
"382",0.0616196272160177,-0.381886642905692,-0.304269870944561
"383",0.365133089228116,-0.336239932058972,-0.256248646212234
"384",-0.678603048581918,1.6330529146907,-0.219419964365717
"385",0.308886475328238,0.109518294740668,-0.614520594606032
"386",0.325949963537402,-0.524368685780394,4.51248304527524
"387",-0.196745276669783,0.0245634282690725,0.164277212909496
"388",-0.015895025525214,-0.344854208865667,-0.399451121870605
"389",0.405169320333416,-0.00788222103368886,-0.553271487670866
"390",-0.0315652178232534,-0.492421600243408,0.268416479137508
"391",0.13536004389083,-0.262421613555941,-0.327623036445895
"392",-0.109161554953984,-0.359702844393955,-0.025979536252623
"393",0.141432270689025,-0.408190689661724,-0.136055689238545
"394",-0.0271848005347447,0.591286434728145,-0.632483321266428
"395",-0.00678252499466631,-0.412591850698781,-0.338806985808487
"396",-0.352660795864958,0.187845580393238,0.989547814263657
"397",0.401014047911647,0.0639532621332752,-0.703102254534438
"398",0.385758649506655,0.0211232103114591,-0.31950250796922
"399",0.345806984184074,1.50061847500757,-0.304580317307622
"400",0.0486174913233901,-0.267607343086609,-0.388083178509853
"401",0.642153538099433,-0.273341689405906,0.679750808181431
"402",0.010345590209294,-0.464213853982132,0.0165912223567679
"403",0.144801623770065,-0.305298660599474,0.404081659618018
"404",-0.34260626076219,1.08090364702993,0.0444654452641957
"405",0.0673557541625551,-0.304917777626335,-0.366035473417838
"406",-0.11729317928309,-0.317696878553841,-0.158084338439594
"407",0.0496617224351522,-0.233206161618091,0.0464753754206846
"408",-0.00866150019610052,0.46409299356795,-0.364665970431167
"409",-0.0301967113375118,-0.162964862216005,-0.221330818379823
"410",-0.0390769246718659,-0.52319434405029,-0.176681397695685
"411",-0.102290902360013,-0.0618328174246259,-0.311357140985064
"412",-0.1323494156366,-0.0307416853367501,-0.3363420575377
"413",0.118300866775733,-0.270793372252076,0.0337248342901596
"414",0.00135805953725996,0.0226486712821794,-0.66696637137971
"415",-0.0189773683227777,-0.403285637828683,-0.297360740322966
"416",-0.507315626886683,1.6417578303721,1.21734393197271
"417",0.0655430407052139,-0.848839034880574,0.908816384150202
"418",-0.157342167434256,0.0438023439217545,-0.433415908643215
"419",-0.0452459299530862,-1.42605448999435,1.90838609494825
"420",-0.0848206411767328,-0.0467907057503656,-0.391687424739496
"421",0.00128408133030384,-0.356790116561251,-0.283107213538781
"422",-0.0655127221472057,-0.137213256470068,-0.203436447609955
"423",-0.0508542242700412,-0.489931121119023,0.10794367685295
"424",-0.406465719277651,0.369597253561567,0.590324548594032
"425",0.0859675674160472,0.0722596883119885,-0.5057677572019
"426",0.157816201891961,-0.190591494178323,-0.300674895278827
"427",-0.0481651823395621,-0.205856465346202,-0.40872915243271
"428",0.582356315836004,-0.286514712068684,-0.557383145819842
"429",-0.560558171480782,0.222368151633008,1.04841130636229
"430",0.556169606652781,1.78850760475953,-0.824379029040989
"431",-0.216426669054072,9.75887729547053,0.250225313085631
"432",-0.365338696217826,3.15026916129101,-0.0318984296050062
"433",-0.15009462545125,-0.0583674758009218,-0.442557954827557
"434",-0.212033766542462,0.123281655197475,-0.242674297384123
"435",-0.0718127029905941,-0.393506627169229,-0.256415154821085
"436",0.0990842441951834,0.199844082762591,-0.166767837681996
"437",-0.010271180744694,-0.279937567908863,-0.293981587506846
"438",-0.0683311778693137,-0.0282608670686517,-0.333661504958177
"439",-0.0182112916420227,-0.0892437423877233,-0.468447099851724
"440",-0.149230000103802,0.220463593412167,-0.599734129582943
"441",0.0125041367207379,-0.194376313613719,-0.0162377736021567
"442",-0.0848703151055163,-0.811119008795653,0.331604358714146
"443",0.158923767357768,-0.265785287152015,-0.169704094368252
"444",-0.0356746217906801,0.147853286799949,-0.523062304485241
"445",-0.583649051553926,3.25297753641547,-0.413850421243795
"446",-0.0871686039509295,-0.384154754949922,0.292388278026986
"447",-0.290072302386726,0.247588697443829,0.287485235155108
"448",0.0165142602634367,-0.386065232127871,-0.449419913004536
"449",-0.123739597678448,-0.227498454327164,-0.181270833009266
"450",0.0281949752447632,-0.244841381204802,-0.260530116841288
"451",-0.0750908612111536,-0.447465608977574,-0.135430486590441
"452",0.0616504468217702,-0.36989518817762,0.0657805164644001
"453",-0.0790175562157073,-0.00383040900998361,-0.220100778487368
"454",-0.0717107221097714,-0.244490951911895,-0.374132236562616
"455",0.0722599448649563,-0.496464428954849,0.155253474154998
"456",0.18506359449986,-0.227591181311404,0.401961755886748
"457",0.518679154877437,-0.390179627255933,-0.485014426017506
"458",-0.0887973242934751,-0.196230010956208,-0.309590721991166
"459",0.157367024318796,-0.440323519432493,-0.40769274856737
"460",0.0226388623087176,-0.228963754563847,-0.268987271399137
"461",-0.221361851224095,0.167346195353958,-0.373998502180393
"462",-0.620658908056078,8.53991394513596,0.893222732057519
"463",-0.00759321405362798,-0.380725643953825,-0.45860278197774
"464",0.0764099574471621,-0.555661602422462,0.0557681109019642
"465",-0.379120809080501,-1.82661793258481,3.83304589886016
"466",-0.11138176880622,-0.0838358810119778,0.110348380313083
"467",-0.0345036631730034,-0.314350042157977,-0.313638620768562
"468",-0.0994443467770842,-0.365701081828309,-0.199672827064804
"469",-0.0133418939313713,-0.309216362339349,-0.468520008423171
"470",-0.0119108838300208,-0.357686480814606,-0.385682145457405
